E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30a,E30b
9.2000E-09,2.2700E+01,1.4000E+01,2.1400E+01,1.6600E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,1.6000E-01,3.8000E-01,3.1826E+00,2.2352E-01,1.3485E+00,6.1000E-01,5.0300E+00,4.5384E-01,1.0661E+00,4.1349E-01,6.9200E-01
9.2000E-09,2.2700E+01,1.4000E+01,2.1500E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.4000E-01,2.1200E+00,9.0000E-02,3.7000E-01,3.1860E+00,2.2359E-01,1.3493E+00,6.1000E-01,5.0900E+00,4.5384E-01,1.0665E+00,4.9212E-01,7.7549E-01
9.2000E-09,2.2700E+01,1.4000E+01,2.1500E+01,1.6600E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.7000E-01,3.1921E+00,2.2359E-01,1.3498E+00,6.2000E-01,5.0900E+00,4.7336E-01,1.0665E+00,3.2708E-02,3.2680E-01
9.2000E-09,2.2700E+01,1.4000E+01,2.1400E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.1986E+00,2.2352E-01,1.3500E+00,6.1000E-01,5.0000E+00,4.8345E-01,1.0951E+00,1.8245E-01,4.9400E-01
9.0000E-09,2.2700E+01,1.3900E+01,2.1500E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2033E+00,2.2338E-01,1.3504E+00,6.2000E-01,5.1300E+00,4.7336E-01,1.0609E+00,0.0000E+00,8.3047E-02
9.0000E-09,2.2700E+01,1.3900E+01,2.1500E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,1.0000E-02,3.8000E-01,3.2165E+00,2.2337E-01,1.3508E+00,6.1000E-01,5.0400E+00,4.8345E-01,1.0710E+00,3.9783E-02,3.3639E-01
9.0000E-09,2.2700E+01,1.4000E+01,2.1400E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2163E+00,2.3210E-01,1.3594E+00,6.2000E-01,5.0800E+00,4.7336E-01,1.0580E+00,3.7000E-01,6.6055E-01
9.0000E-09,2.2700E+01,1.4000E+01,2.1500E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2197E+00,2.3799E-01,1.3637E+00,6.1000E-01,5.2100E+00,4.5384E-01,1.0281E+00,0.0000E+00,6.1760E-02
9.0000E-09,2.2700E+01,1.4000E+01,2.1400E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1500E+00,1.0000E-01,3.8000E-01,3.2258E+00,2.3919E-01,1.3630E+00,6.3000E-01,5.1800E+00,4.6365E-01,1.0313E+00,2.0000E-02,2.9813E-01
9.0000E-09,2.2700E+01,1.3900E+01,2.1500E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2256E+00,2.3611E-01,1.3592E+00,6.3000E-01,5.2400E+00,4.6365E-01,1.0250E+00,3.9209E-01,6.7840E-01
9.0000E-09,2.2700E+01,1.3900E+01,2.1500E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.7000E-01,3.2283E+00,2.2930E-01,1.3530E+00,6.2000E-01,5.2100E+00,4.7336E-01,1.0172E+00,1.0000E-02,2.3331E-01
9.0000E-09,2.2700E+01,1.4000E+01,2.1500E+01,1.6500E+01,3.3500E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2310E+00,2.1913E-01,1.3462E+00,6.1000E-01,5.0600E+00,4.8345E-01,1.0627E+00,0.0000E+00,6.3333E-02
9.0000E-09,2.2700E+01,1.4000E+01,2.1400E+01,1.6400E+01,3.3500E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2375E+00,2.0611E-01,1.3369E+00,6.1000E-01,5.0800E+00,4.8345E-01,1.0507E+00,4.1500E-01,6.9870E-01
9.0000E-09,2.2700E+01,1.4000E+01,2.1500E+01,1.6500E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2208E+00,1.9132E-01,1.3274E+00,6.0000E-01,5.0600E+00,4.6365E-01,1.0663E+00,3.0000E-01,5.9963E-01
9.0000E-09,2.2700E+01,1.4000E+01,2.1400E+01,1.6400E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2165E+00,1.7328E-01,1.3175E+00,6.1000E-01,5.2800E+00,4.8345E-01,9.9079E-01,3.9213E-01,6.7823E-01
9.0000E-09,2.2700E+01,1.4000E+01,2.1400E+01,1.6400E+01,3.3750E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.2079E+00,1.5441E-01,1.3087E+00,6.0000E-01,5.1900E+00,4.9394E-01,1.0035E+00,1.5500E-02,2.8330E-01
9.0000E-09,2.2700E+01,1.4100E+01,2.1500E+01,1.6500E+01,3.4000E+01,7.0970E-01,7.4670E-01,7.5730E-01,2.2150E-01,-5.0080E-01,-4.0750E-01,-4.1340E-01,-8.0570E-01,-1.1100E-02,-9.8200E-02,-9.9400E-02,1.1579E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.7000E-01,3.2237E+00,1.2835E-01,1.3010E+00,6.0000E-01,5.1500E+00,4.9394E-01,1.0198E+00,3.7558E-01,6.6387E-01
8.0000E-09,2.1300E+01,2.4200E+01,2.0600E+01,2.6800E+01,2.6250E+01,7.1340E-01,7.5100E-01,7.6160E-01,2.2590E-01,-5.0170E-01,-4.0790E-01,-4.1380E-01,-8.0700E-01,-1.0400E-02,-9.7100E-02,-9.8400E-02,1.1569E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.7000E-01,3.2501E+00,1.0199E-01,1.2942E+00,5.7000E-01,7.3200E+00,5.6116E-01,7.6901E-01,2.7295E-01,5.0000E-01
8.0000E-09,2.1300E+01,2.4200E+01,2.0600E+01,2.6900E+01,2.7250E+01,7.1310E-01,7.5050E-01,7.6150E-01,2.2590E-01,-5.0180E-01,-4.0790E-01,-4.1380E-01,-8.0640E-01,-9.9000E-03,-9.7100E-02,-9.8600E-02,1.1568E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.7000E-01,3.2701E+00,7.8854E-02,1.2883E+00,5.5000E-01,7.3100E+00,6.2320E-01,7.6215E-01,2.6245E-01,5.0000E-01
8.0000E-09,2.1400E+01,2.4100E+01,2.0600E+01,2.6900E+01,2.8250E+01,7.1350E-01,7.5070E-01,7.6160E-01,2.2560E-01,-5.0170E-01,-4.0780E-01,-4.1410E-01,-8.0700E-01,-1.0200E-02,-9.7300E-02,-9.8400E-02,1.1569E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.8000E-01,3.3055E+00,5.8864E-02,1.2841E+00,5.2000E-01,7.2300E+00,6.7052E-01,7.6742E-01,3.9796E-02,2.4773E-01
8.0000E-09,2.1400E+01,2.4100E+01,2.0600E+01,2.6900E+01,2.8750E+01,7.1270E-01,7.5030E-01,7.6120E-01,2.2530E-01,-5.0150E-01,-4.0810E-01,-4.1380E-01,-8.0600E-01,-1.1600E-02,-9.8200E-02,-9.9200E-02,1.1566E+00,1.3000E-01,2.1200E+00,1.0000E-01,3.8000E-01,3.3497E+00,4.7306E-02,1.2822E+00,5.1000E-01,7.0900E+00,7.2664E-01,7.8117E-01,2.6979E-01,5.0066E-01
8.0000E-09,2.1400E+01,2.4000E+01,2.0600E+01,2.6900E+01,2.9250E+01,7.1320E-01,7.5050E-01,7.6130E-01,2.2600E-01,-5.0140E-01,-4.0750E-01,-4.1370E-01,-8.0600E-01,-1.1400E-02,-9.8100E-02,-9.9200E-02,1.1572E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.9000E-01,3.4107E+00,4.3130E-02,1.2821E+00,5.1000E-01,7.0400E+00,7.2664E-01,7.8824E-01,3.2114E-01,5.5218E-01
8.0000E-09,2.1500E+01,2.4100E+01,2.0600E+01,2.6900E+01,2.9500E+01,7.1270E-01,7.5030E-01,5.8530E-01,2.0210E-01,-5.0240E-01,-4.0850E-01,-4.1370E-01,-8.0600E-01,-9.7000E-03,-9.7400E-02,-9.9200E-02,1.2125E+00,1.3000E-01,2.1200E+00,2.2000E-01,3.8000E-01,3.4723E+00,4.6397E-02,1.2835E+00,5.1000E-01,7.2100E+00,7.2664E-01,7.7292E-01,5.3587E-01,7.5479E-01
8.0000E-09,2.1500E+01,2.4000E+01,2.0600E+01,2.6900E+01,3.0000E+01,7.1240E-01,7.5010E-01,7.6080E-01,2.2520E-01,-5.0150E-01,-4.0770E-01,-4.1380E-01,-8.0590E-01,-1.0700E-02,-9.7200E-02,-9.8200E-02,1.1566E+00,1.4000E-01,2.1200E+00,9.0000E-02,3.7000E-01,3.5235E+00,6.1301E-02,1.2876E+00,5.2000E-01,7.3200E+00,7.0863E-01,7.6081E-01,1.8735E-01,4.2480E-01
7.9000E-09,2.1500E+01,2.4000E+01,2.0600E+01,2.6900E+01,3.0500E+01,7.1340E-01,7.5060E-01,7.6120E-01,2.2600E-01,-5.0160E-01,-4.0820E-01,-4.1350E-01,-8.0680E-01,-1.2300E-02,-9.8200E-02,-9.9800E-02,1.1566E+00,1.3000E-01,2.1200E+00,2.1000E-01,3.6000E-01,3.5803E+00,8.3113E-02,1.2940E+00,5.4000E-01,7.3200E+00,6.3832E-01,7.6901E-01,0.0000E+00,8.1700E-02
7.9000E-09,2.1500E+01,2.3900E+01,2.0600E+01,2.6900E+01,3.0750E+01,7.1270E-01,7.5040E-01,7.6150E-01,2.2610E-01,-5.0190E-01,-4.0800E-01,-4.1340E-01,-8.0560E-01,-1.1600E-02,-9.8000E-02,-9.9500E-02,1.1571E+00,1.3000E-01,2.1200E+00,2.3000E-01,3.5000E-01,3.6224E+00,1.1557E-01,1.3028E+00,5.6000E-01,7.3100E+00,6.0869E-01,7.8129E-01,5.4510E-02,2.7309E-01
7.9000E-09,2.1500E+01,2.3900E+01,2.0600E+01,2.6900E+01,3.1000E+01,7.1300E-01,7.5030E-01,7.6120E-01,2.2580E-01,-5.0140E-01,-4.0760E-01,-4.1380E-01,-8.0560E-01,-1.0600E-02,-9.7000E-02,-9.8100E-02,1.1563E+00,1.4000E-01,2.1200E+00,1.0000E-01,3.5500E-01,3.6816E+00,1.5531E-01,1.3154E+00,5.8000E-01,7.2700E+00,5.8138E-01,7.9228E-01,1.7917E-01,4.1662E-01
7.9000E-09,2.1600E+01,2.3900E+01,2.0600E+01,2.6900E+01,3.1250E+01,7.1240E-01,7.5020E-01,7.6090E-01,2.2530E-01,-5.0140E-01,-4.0800E-01,-4.1330E-01,-8.0570E-01,-1.0900E-02,-9.7800E-02,-9.9400E-02,1.1573E+00,1.3000E-01,2.1200E+00,1.3000E-01,3.6000E-01,3.7326E+00,2.0259E-01,1.3289E+00,6.0000E-01,7.3600E+00,5.2480E-01,7.9083E-01,3.3740E-01,5.6186E-01
7.9000E-09,2.1600E+01,2.3900E+01,2.0600E+01,2.6900E+01,3.1500E+01,7.1320E-01,7.5030E-01,7.6140E-01,2.2560E-01,-5.0140E-01,-4.0760E-01,-4.1360E-01,-8.0590E-01,-1.1700E-02,-9.8000E-02,-9.9300E-02,1.1573E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.7594E+00,2.5857E-01,1.3449E+00,6.3000E-01,7.0600E+00,4.6365E-01,8.6174E-01,2.8367E-01,5.1213E-01
7.9000E-09,2.1600E+01,2.3900E+01,2.0700E+01,2.7000E+01,3.1500E+01,7.1280E-01,7.4980E-01,7.6080E-01,2.2530E-01,-5.0140E-01,-4.0750E-01,-4.1320E-01,-8.0560E-01,-9.9000E-03,-9.7000E-02,-9.8000E-02,1.1562E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.5000E-01,3.7928E+00,3.0632E-01,1.3514E+00,6.6000E-01,6.7300E+00,4.3663E-01,9.3436E-01,3.5106E-02,2.4208E-01
7.9000E-09,2.1700E+01,2.3900E+01,2.0700E+01,2.6900E+01,3.2000E+01,7.1280E-01,7.5050E-01,7.6140E-01,2.2620E-01,-5.0150E-01,-4.0820E-01,-4.1370E-01,-8.0560E-01,-1.0400E-02,-9.7200E-02,-9.8600E-02,1.1565E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.8231E+00,3.5197E-01,1.3570E+00,6.8000E-01,6.5900E+00,4.2020E-01,9.7870E-01,4.6047E-02,2.5530E-01
7.9000E-09,2.1600E+01,2.3800E+01,2.0700E+01,2.7000E+01,3.2000E+01,7.1320E-01,7.5040E-01,7.6150E-01,2.2600E-01,-5.0140E-01,-4.0760E-01,-4.1360E-01,-8.0540E-01,-1.1800E-02,-9.8000E-02,-9.9300E-02,1.1566E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.5000E-01,3.8618E+00,3.9150E-01,1.3625E+00,6.7000E-01,6.3700E+00,4.0232E-01,1.0418E+00,2.9091E-01,5.1504E-01
7.9000E-09,2.1700E+01,2.3800E+01,2.0700E+01,2.7000E+01,3.2000E+01,7.1230E-01,7.4990E-01,7.6060E-01,2.2510E-01,-5.0110E-01,-4.0760E-01,-4.1320E-01,-8.0630E-01,-1.0900E-02,-9.7100E-02,-9.8100E-02,1.1562E+00,1.4000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.8940E+00,4.2424E-01,1.3676E+00,6.8000E-01,6.2600E+00,3.9479E-01,1.0771E+00,3.2115E-02,2.3429E-01
8.1000E-09,2.1700E+01,2.3700E+01,2.0700E+01,2.6900E+01,3.2250E+01,7.1270E-01,7.5000E-01,7.6090E-01,2.2560E-01,-5.0130E-01,-4.0760E-01,-4.1370E-01,-8.0550E-01,-1.0100E-02,-9.7100E-02,-9.8300E-02,1.1564E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.9267E+00,4.5114E-01,1.3719E+00,6.6000E-01,5.8800E+00,4.1013E-01,1.1671E+00,0.0000E+00,4.5689E-02
8.1000E-09,2.1800E+01,2.3700E+01,2.0700E+01,2.6900E+01,3.2250E+01,7.1250E-01,7.5010E-01,7.6090E-01,2.2600E-01,-5.0130E-01,-4.0750E-01,-4.1350E-01,-8.0520E-01,-1.1600E-02,-9.7800E-02,-9.9100E-02,1.1561E+00,1.3000E-01,2.1200E+00,1.6000E-01,3.5000E-01,3.9480E+00,4.6944E-01,1.3747E+00,6.5000E-01,5.7900E+00,4.4530E-01,1.2031E+00,5.2956E-01,7.5370E-01
8.1000E-09,2.1800E+01,2.3700E+01,2.0700E+01,2.6900E+01,3.2500E+01,7.1310E-01,7.5040E-01,7.6140E-01,2.2620E-01,-5.0140E-01,-4.0770E-01,-4.1340E-01,-8.0540E-01,-1.0600E-02,-9.6900E-02,-9.8300E-02,1.1560E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.9633E+00,4.8163E-01,1.3776E+00,6.4000E-01,5.7000E+00,4.5430E-01,1.2220E+00,2.7174E-02,2.2646E-01
8.1000E-09,2.1800E+01,2.3600E+01,2.0700E+01,2.6900E+01,3.2750E+01,7.1260E-01,7.5040E-01,7.6110E-01,2.2560E-01,-5.0140E-01,-4.0770E-01,-4.1340E-01,-8.0540E-01,-1.0800E-02,-9.7700E-02,-9.9200E-02,1.1561E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.5000E-01,3.9802E+00,4.8164E-01,1.3797E+00,6.1000E-01,5.6200E+00,4.8345E-01,1.2448E+00,0.0000E+00,3.1827E-02
8.1000E-09,2.1800E+01,2.3600E+01,2.0700E+01,2.6900E+01,3.2750E+01,7.1270E-01,7.4990E-01,7.6080E-01,2.2560E-01,-5.0120E-01,-4.0770E-01,-4.1360E-01,-8.0540E-01,-1.0400E-02,-9.7800E-02,-9.7900E-02,1.1558E+00,1.3000E-01,2.1500E+00,1.0000E-01,3.5000E-01,3.9928E+00,4.7106E-01,1.3819E+00,5.9000E-01,5.5700E+00,5.3644E-01,1.2612E+00,7.5745E-02,3.1260E-01
8.1000E-09,2.1800E+01,2.3600E+01,2.0700E+01,2.6900E+01,3.2750E+01,7.1280E-01,7.5010E-01,7.6100E-01,2.2540E-01,-5.0150E-01,-4.0800E-01,-4.1340E-01,-8.0660E-01,-1.0500E-02,-9.7200E-02,-9.8400E-02,1.1563E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.9922E+00,4.4788E-01,1.3828E+00,5.5000E-01,5.5100E+00,6.2320E-01,1.2599E+00,5.0040E-01,7.2267E-01
8.1000E-09,2.1900E+01,2.3600E+01,2.0700E+01,2.6800E+01,3.2750E+01,7.1300E-01,7.5020E-01,7.6110E-01,2.2570E-01,-5.0140E-01,-4.0810E-01,-4.1390E-01,-8.0630E-01,-9.5000E-03,-9.6000E-02,-9.7600E-02,1.1577E+00,1.4000E-01,2.1300E+00,1.0000E-01,3.6000E-01,3.9882E+00,4.2280E-01,1.3828E+00,5.3000E-01,5.5600E+00,6.5408E-01,1.2490E+00,4.4542E-01,6.7679E-01
8.1000E-09,2.1900E+01,2.3500E+01,2.0800E+01,2.6900E+01,3.2750E+01,7.1220E-01,7.4990E-01,7.6060E-01,2.2520E-01,-5.0140E-01,-4.0800E-01,-4.1340E-01,-8.0630E-01,-1.0200E-02,-9.6700E-02,-9.8300E-02,1.1562E+00,1.3000E-01,2.1200E+00,1.0000E-01,3.5000E-01,3.9827E+00,3.9523E-01,1.3825E+00,4.7000E-01,5.7700E+00,8.0667E-01,1.1811E+00,1.6000E-01,4.2101E-01
8.1000E-09,2.1900E+01,2.3400E+01,2.0800E+01,2.6900E+01,3.3000E+01,7.1260E-01,7.4990E-01,7.6090E-01,2.2580E-01,-5.0140E-01,-4.0800E-01,-4.1400E-01,-8.0570E-01,-1.0500E-02,-9.6700E-02,-9.8300E-02,1.1556E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.9742E+00,3.6352E-01,1.3818E+00,4.6000E-01,6.0700E+00,8.2885E-01,1.1081E+00,1.0370E-02,2.1101E-01
8.1000E-09,2.1900E+01,2.3400E+01,2.0800E+01,2.6800E+01,3.3250E+01,7.1270E-01,7.5010E-01,7.6100E-01,2.2560E-01,-5.0120E-01,-4.0800E-01,-4.1340E-01,-8.0640E-01,-1.0700E-02,-9.6800E-02,-9.8000E-02,1.1564E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.9593E+00,3.3650E-01,1.3809E+00,4.6000E-01,6.1300E+00,8.2885E-01,1.0605E+00,3.7021E-01,6.3411E-01
8.1000E-09,2.2000E+01,2.3400E+01,2.0900E+01,2.6800E+01,3.3250E+01,7.1260E-01,7.4980E-01,7.6080E-01,2.2560E-01,-5.0140E-01,-4.0800E-01,-4.1340E-01,-8.0540E-01,-1.1500E-02,-9.7900E-02,-9.9200E-02,1.1566E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.9394E+00,3.0733E-01,1.3791E+00,4.6000E-01,6.2600E+00,8.2885E-01,1.0266E+00,1.8367E-01,4.6852E-01
8.1000E-09,2.2000E+01,2.3400E+01,2.0900E+01,2.6800E+01,3.3250E+01,7.1240E-01,7.4980E-01,7.6050E-01,2.2570E-01,-5.0140E-01,-4.0760E-01,-4.1360E-01,-8.0630E-01,-1.0400E-02,-9.6600E-02,-9.8300E-02,1.1566E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.5000E-01,3.9143E+00,2.7938E-01,1.3768E+00,4.7000E-01,6.5700E+00,8.0667E-01,9.3496E-01,2.0976E-01,5.0492E-01
8.1000E-09,2.2100E+01,2.3400E+01,2.0900E+01,2.6800E+01,3.3250E+01,7.1180E-01,7.4960E-01,7.6010E-01,2.2530E-01,-5.0120E-01,-4.0810E-01,-4.1320E-01,-8.0610E-01,-1.0700E-02,-9.7000E-02,-9.8300E-02,1.1560E+00,1.3000E-01,2.1600E+00,1.3000E-01,3.6000E-01,3.8890E+00,2.5761E-01,1.3742E+00,4.8000E-01,6.7400E+00,7.4376E-01,8.8007E-01,0.0000E+00,1.2852E-01
8.1000E-09,2.2100E+01,2.3300E+01,2.0900E+01,2.6800E+01,3.3250E+01,7.1250E-01,7.4990E-01,7.6070E-01,2.2590E-01,-5.0130E-01,-4.0790E-01,-4.1330E-01,-8.0550E-01,-1.0100E-02,-9.6900E-02,-9.8200E-02,1.1564E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.5000E-01,3.8681E+00,2.3799E-01,1.3708E+00,5.1000E-01,6.9400E+00,6.4900E-01,7.9981E-01,0.0000E+00,1.6649E-01
8.3000E-09,2.2100E+01,2.3300E+01,2.0900E+01,2.6800E+01,3.3250E+01,7.1250E-01,7.4970E-01,7.6040E-01,2.2520E-01,-5.0120E-01,-4.0750E-01,-4.1320E-01,-8.0540E-01,-1.1000E-02,-9.7800E-02,-9.9200E-02,1.1573E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.8435E+00,2.2320E-01,1.3675E+00,5.3000E-01,7.0900E+00,5.8076E-01,7.4452E-01,5.9149E-02,3.4020E-01
8.3000E-09,2.2100E+01,2.3300E+01,2.0900E+01,2.6800E+01,3.3250E+01,7.1230E-01,7.4970E-01,7.6060E-01,2.2580E-01,-5.0170E-01,-4.0770E-01,-4.1350E-01,-8.0640E-01,-1.0700E-02,-9.7800E-02,-9.8600E-02,1.1573E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.8224E+00,2.1279E-01,1.3642E+00,5.6000E-01,7.0500E+00,5.4042E-01,7.3014E-01,0.0000E+00,4.2061E-02
8.3000E-09,2.2100E+01,2.3200E+01,2.0900E+01,2.6800E+01,3.3500E+01,7.1170E-01,7.4960E-01,7.6040E-01,2.2550E-01,-5.0120E-01,-4.0780E-01,-4.1360E-01,-8.0560E-01,-1.0500E-02,-9.7600E-02,-9.9300E-02,1.1576E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.8006E+00,2.0651E-01,1.3585E+00,5.7000E-01,6.7400E+00,4.9555E-01,7.4388E-01,1.5267E-01,4.6065E-01
8.3000E-09,2.2200E+01,2.3200E+01,2.0900E+01,2.6700E+01,3.3250E+01,7.1200E-01,7.4910E-01,7.5990E-01,2.2500E-01,-5.0140E-01,-4.0780E-01,-4.1360E-01,-8.0540E-01,-1.0300E-02,-9.7700E-02,-9.9100E-02,1.1574E+00,1.3000E-01,2.1200E+00,1.0000E-02,3.6000E-01,3.7766E+00,2.0446E-01,1.3535E+00,5.8000E-01,6.8000E+00,4.8448E-01,7.2371E-01,2.6383E-02,2.7888E-01
8.3000E-09,2.2200E+01,2.3200E+01,2.0900E+01,2.6700E+01,3.3250E+01,7.1230E-01,7.4960E-01,7.6050E-01,2.2510E-01,-5.0120E-01,-4.0800E-01,-4.1340E-01,-8.0530E-01,-1.0900E-02,-9.7900E-02,-9.8300E-02,1.1567E+00,1.3000E-01,2.1200E+00,1.6000E-01,3.6000E-01,3.7508E+00,1.8470E-01,1.3480E+00,6.0000E-01,6.8500E+00,4.3395E-01,6.9658E-01,1.0000E-02,2.1835E-01
8.3000E-09,2.2200E+01,2.3200E+01,2.1000E+01,2.6700E+01,3.3500E+01,7.1250E-01,7.4960E-01,7.6040E-01,2.2520E-01,-5.0060E-01,-4.0790E-01,-4.1330E-01,-8.0520E-01,-1.0700E-02,-9.7800E-02,-9.9300E-02,1.1570E+00,1.4000E-01,2.1200E+00,9.0000E-02,3.6000E-01,3.7164E+00,1.8128E-01,1.3422E+00,6.1000E-01,6.6600E+00,4.2483E-01,7.1046E-01,0.0000E+00,1.0283E-02
8.3000E-09,2.2200E+01,2.3100E+01,2.0900E+01,2.6700E+01,3.3500E+01,7.1210E-01,7.4950E-01,7.6020E-01,2.2530E-01,-5.0130E-01,-4.0770E-01,-4.1360E-01,-8.0620E-01,-1.0300E-02,-9.7900E-02,-9.9100E-02,1.1573E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.5000E-01,3.6837E+00,2.1031E-01,1.3378E+00,6.2000E-01,6.8100E+00,4.1606E-01,6.8733E-01,3.9080E-01,7.0768E-01
